file,column,definition,units,data_type,missing_values
supplementary/figures/FigureS4i.csv,simultaneous_high,Upper bound of the simultaneous 95% interval across the stated comparison family.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4i.csv,z,"Two-sided Wald statistic, estimate divided by standard error.",Standard normal units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4i.csv,log10_p,Base-10 logarithm of the unadjusted P value.,Log10 P,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4i.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4i.csv,family,Set of comparisons used for multiplicity adjustment or simultaneous intervals.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4i.csv,simultaneous_method,Method used to construct simultaneous intervals.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4i.csv,log10_p_holm,Base-10 logarithm of the Holm-adjusted P value.,Log10 P,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4i.csv,p_holm,Holm-adjusted P value within the stated family; retain small scientific-notation values as text if needed.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5a.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5a.csv,tier,Competitive tier recorded for focal-player sampling; not necessarily historical match-time rank.,Ordered category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5a.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5a.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5a.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5a.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5a.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5a.csv,n_teams,Number of team records; ordinarily two per eligible match.,Team records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5a.csv,reference,Common weighting or standardization reference.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5a.csv,method,Estimation or standardization method.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,predictor,Predictor whose coefficient is reported; a suffix _z denotes standardization.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,beta,"Regression coefficient on the log-odds scale for logistic models, or standardized outcome scale for linear models.",Model-dependent,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,odds_ratio,Exponential of the logistic coefficient for one SD of the stated predictor.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,or_low,Lower 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,or_high,Upper 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,outcome,Outcome whose association is estimated.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,model,Regression family or holdout predictor set. M3 is the early-state baseline; M4 adds early maintenance.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,specification,"Model, scoring or sample specification; see categories.csv.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,status,Estimation status recorded by the analysis.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS5b.csv,q_value_within_sensitivity_family,Benjamini–Hochberg adjusted P value within the stated sensitivity family.,Adjusted P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,display_region_linear,"Region label used in figures: NA, EUW or KR. Linear logit specification.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,maintenance_difference_sd,Uncentred blue-minus-red maintenance difference divided by its common SD; zero means equal team scores.,Common SD,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,model_predictor_z_linear,Centered blue-minus-red maintenance predictor on the fitted model scale. Linear logit specification.,Common SD,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,probability_linear,Adjusted probability that blue secures the first subsequent neutral objective. Linear logit specification.,Probability from 0 to 1,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,ci_low_linear,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio. Linear logit specification.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,ci_high_linear,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio. Linear logit specification.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,se_linear,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient. Linear logit specification.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,n_model_matches_linear,Unique matches in the fitted probability model. Linear logit specification.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,n_reference_matches_linear,Unique matches in the shared probability-standardization reference. Linear logit specification.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,method_linear,Estimation or standardization method. Linear logit specification.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,specification_linear,"Model, scoring or sample specification; see categories.csv. Linear logit specification.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,display_region_spline,"Region label used in figures: NA, EUW or KR. Spline specification.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,model_predictor_z_spline,Centered blue-minus-red maintenance predictor on the fitted model scale. Spline specification.,Common SD,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,probability_spline,Adjusted probability that blue secures the first subsequent neutral objective. Spline specification.,Probability from 0 to 1,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,ci_low_spline,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio. Spline specification.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,ci_high_spline,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio. Spline specification.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,se_spline,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient. Spline specification.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,n_model_matches_spline,Unique matches in the fitted probability model. Spline specification.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,n_reference_matches_spline,Unique matches in the shared probability-standardization reference. Spline specification.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,method_spline,Estimation or standardization method. Spline specification.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,specification_spline,"Model, scoring or sample specification; see categories.csv. Spline specification.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6a.csv,difference_percentage_points,"Spline-model probability minus linear-model probability at the same reference coordinate, multiplied by 100.",Percentage points,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,predictor,Predictor whose coefficient is reported; a suffix _z denotes standardization.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,beta,"Regression coefficient on the log-odds scale for logistic models, or standardized outcome scale for linear models.",Model-dependent,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,odds_ratio,Exponential of the logistic coefficient for one SD of the stated predictor.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,or_low,Lower 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,or_high,Upper 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,outcome,Outcome whose association is estimated.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,model,Regression family or holdout predictor set. M3 is the early-state baseline; M4 adds early maintenance.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,specification,"Model, scoring or sample specification; see categories.csv.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,status,Estimation status recorded by the analysis.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6b.csv,q_value_within_sensitivity_family,Benjamini–Hochberg adjusted P value within the stated sensitivity family.,Adjusted P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,specification,"Model, scoring or sample specification; see categories.csv.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,predictor,Predictor whose coefficient is reported; a suffix _z denotes standardization.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,beta,"Regression coefficient on the log-odds scale for logistic models, or standardized outcome scale for linear models.",Model-dependent,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,odds_ratio,Exponential of the logistic coefficient for one SD of the stated predictor.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,or_low,Lower 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,or_high,Upper 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,outcome,Outcome whose association is estimated.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,model,Regression family or holdout predictor set. M3 is the early-state baseline; M4 adds early maintenance.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,status,Estimation status recorded by the analysis.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS6c.csv,q_value_within_sensitivity_family,Benjamini–Hochberg adjusted P value within the stated sensitivity family.,Adjusted P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7a.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7a.csv,tier,Competitive tier recorded for focal-player sampling; not necessarily historical match-time rank.,Ordered category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7a.csv,canonical,Unique matches in the fixed canonical sample for the stratum.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7a.csv,downloaded,Fixed-sample matches with downloaded timeline payloads.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7a.csv,identity_verified,Matches whose payload identity matches the fixed-sample record.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7a.csv,parsed,Matches whose timeline payload was parsed.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7a.csv,valid_window,Matches passing the time-window validity checks.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7a.csv,eligible,Matches eligible for the stated timeline analysis.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7a.csv,usable_primary_outcome,Eligible matches with a determined primary objective outcome.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7a.csv,coverage_percent,"Eligible timeline matches divided by canonical matches, multiplied by 100.",Percentage,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,predictor,Predictor whose coefficient is reported; a suffix _z denotes standardization.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,beta,"Regression coefficient on the log-odds scale for logistic models, or standardized outcome scale for linear models.",Model-dependent,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,odds_ratio,Exponential of the logistic coefficient for one SD of the stated predictor.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,or_low,Lower 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,or_high,Upper 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,outcome,Outcome whose association is estimated.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,model,Regression family or holdout predictor set. M3 is the early-state baseline; M4 adds early maintenance.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,specification,"Model, scoring or sample specification; see categories.csv.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,status,Estimation status recorded by the analysis.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,q_value_within_sensitivity_family,Benjamini–Hochberg adjusted P value within the stated sensitivity family.,Adjusted P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7b.csv,patch,"Game version; preserve as text, including 15.1 versus 15.10.",Version string,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7c.csv,patch,"Game version; preserve as text, including 15.1 versus 15.10.",Version string,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS7c.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,measure,"Process, overall score or individual indicator being summarized.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,contrast,Directed comparison; A−B means the first group minus the second. Endpoint contrasts use Diamond−Iron.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,z,"Two-sided Wald statistic, estimate divided by standard error.",Standard normal units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,log10_p,Base-10 logarithm of the unadjusted P value.,Log10 P,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,standardized_difference,Cohen d: adjusted mean difference divided by the pooled player-score SD.,Standardized effect size,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,d_ci_low,Lower 95% bound for the standardized difference.,Standardized effect size,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,d_ci_high,Upper 95% bound for the standardized difference.,Standardized effect size,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,pooled_player_sd,Pooled player-score SD used to standardize a regional contrast.,Score units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,p_holm,Holm-adjusted P value within the stated family; retain small scientific-notation values as text if needed.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,correction_family,Set of tests used for P-value adjustment.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/tables/Table1_unrounded.csv,log10_p_holm,Base-10 logarithm of the Holm-adjusted P value.,Log10 P,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,matrix,"Correlation specification identifying pooled, region-centered or regional data and Pearson or rank correlations.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,test,Indicator-grouping comparison.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,statistic,Mean absolute within-group correlation minus mean absolute between-group correlation.,Correlation difference,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,n_allocations,Number of exact indicator-label assignments preserving group sizes.,Assignments,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,n_at_least_observed,Assignments whose statistic equals or exceeds the observed statistic.,Assignments,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,p_exact,"One-sided exact indicator-label-enumeration P value, including ties.",P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,null_q025,2.5th percentile of the exact label-assignment distribution.,Correlation difference,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,null_q975,97.5th percentile of the exact label-assignment distribution.,Correlation difference,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,tail,Tail and treatment of ties in the exact enumeration.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,interpretation,Interpretation of the reported grouping diagnostic.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/grouping_diagnostics.csv,p_holm_primary_two_tests,Holm-adjusted P value across the two primary grouping tests.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/relationship_summaries.csv,matrix,"Correlation specification identifying pooled, region-centered or regional data and Pearson or rank correlations.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/relationship_summaries.csv,relationship,Within- or between-indicator-group comparison.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/relationship_summaries.csv,n_pairs,Number of distinct indicator pairs summarized.,Indicator pairs,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/relationship_summaries.csv,mean_r,Mean signed correlation across the stated indicator pairs.,Correlation,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/relationship_summaries.csv,mean_abs_r,Mean absolute correlation across the stated indicator pairs.,Correlation,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/relationship_summaries.csv,median_r,Median signed correlation across the stated indicator pairs.,Correlation,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/relationship_summaries.csv,min_r,Minimum signed correlation across the stated indicator pairs.,Correlation,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/relationship_summaries.csv,max_r,Maximum signed correlation across the stated indicator pairs.,Correlation,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/relationship_summaries.csv,n_negative,Indicator pairs with negative signed correlations.,Indicator pairs,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_means.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_means.csv,measure,"Process, overall score or individual indicator being summarized.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_means.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_means.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_means.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_means.csv,n_players,Number of focal players contributing to the stated group or model.,Players,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_means.csv,n_records,Number of focal player–match records.,Player–match records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_means.csv,distribution_mean,Mean of the plotted player distribution.,Score units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,measure,"Process, overall score or individual indicator being summarized.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,contrast,Directed comparison; A−B means the first group minus the second. Endpoint contrasts use Diamond−Iron.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
